Unnamed: 0,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
2595,2,"def __init__(self, file: ""IO[str]"") -> None:",0,1,44,0,1,0,0,0,0
2596,3,handle = GetStdHandle(STDOUT),0,0,29,0,0,0,0,0,1
2597,4,self._handle = handle,0,0,21,0,0,0,0,0,1
2598,5,default_text = GetConsoleScreenBufferInfo(handle).wAttributes,0,1,61,0,0,0,0,0,1
2599,6,self._default_text = default_text,0,1,33,0,0,0,0,0,1
2600,8,self._default_fore = default_text & 7,0,1,37,0,0,0,0,1,1
2601,9,self._default_back = (default_text >> 4) & 7,1,1,44,0,0,0,0,1,1
2602,11,self._default_attrs = self._default_fore | (self._default_back << 4),1,1,68,0,0,0,0,1,1
2603,14,self._file = file,0,0,17,0,0,0,0,0,1
2604,16,"    self.flush = file.flush
",0,0,28,0,0,0,0,0,1
2605,0,from inline import Here,0,1,23,0,0,0,0,0,0
2606,2,"def parse_inet_line(self, words, current_if, ips):",0,1,50,0,0,0,0,0,0
2607,7,if words[1] == 'alias':,0,1,23,0,0,0,0,0,0
2608,8,del words[1],0,1,12,0,0,0,0,0,0
2609,10,address = {'address': words[1]},0,0,31,0,0,0,0,0,1
2610,13,if '/' in address['address']:,0,1,29,0,1,0,0,0,0
2611,14,"ip_address, cidr_mask = address['address'].split('/')",0,1,53,0,1,0,0,0,1
2612,16,address['address'] = ip_address,0,0,31,0,0,0,0,0,1
2613,18,netmask_length = int(cidr_mask),0,1,31,0,0,0,0,0,1
2614,19,netmask_bin = (1 << 32) - (1 << 32 >> int(netmask_length)),1,1,58,0,1,0,0,1,1
2615,21,"address['netmask'] = socket.inet_ntoa(struct.pack('!L', netmask_bin))",0,1,69,0,0,0,0,0,1
2616,23,if len(words) > 5:,0,1,18,0,0,0,0,0,0
2617,24,address['broadcast'] = words[3],0,1,31,0,0,0,0,0,1
2618,26,else:,0,1,5,0,0,0,0,0,0
2619,28,"if re.match('([0-9a-f]){8}', words[3]) and len(words[3]) == 8:",0,1,62,1,1,0,0,0,0
2620,29,words[3] = '0x' + words[3],0,0,26,0,1,0,0,0,1
2621,30,if words[3].startswith('0x'):,0,1,29,0,0,0,0,0,0
2622,31,"address['netmask'] = socket.inet_ntoa(struct.pack('!L', int(words[3], base=16)))",0,1,80,0,0,0,0,0,0
2623,32,else:,0,1,5,0,0,0,0,0,0
2624,34,address['netmask'] = words[3],0,1,29,0,0,0,0,0,1
2625,36,"address_bin = struct.unpack('!L', socket.inet_aton(address['address']))[0]",0,0,74,0,0,0,0,0,1
2626,37,"netmask_bin = struct.unpack('!L', socket.inet_aton(address['netmask']))[0]",0,1,74,0,0,0,0,0,1
2627,38,"address['network'] = socket.inet_ntoa(struct.pack('!L', address_bin & netmask_bin))",0,1,83,0,0,0,0,1,1
2628,39,if 'broadcast' not in address:,0,1,30,0,0,0,0,0,0
2629,41,if len(words) > 5:,0,1,18,0,0,0,0,0,0
2630,42,address['broadcast'] = words[5],0,1,31,0,0,0,0,0,1
2631,43,else:,0,1,5,0,0,0,0,0,0
2632,44,"address['broadcast'] = socket.inet_ntoa(struct.pack('!L', address_bin | (~netmask_bin & 0xffffffff)))",0,1,101,0,0,0,0,1,1
2633,47,if not words[1].startswith('127.'):,0,1,35,0,0,0,0,0,0
2634,49,    current_if['ipv4'].append(address),0,1,38,0,0,1,0,0,0
2635,5,import sys,0,1,10,0,0,0,0,0,0
2636,6,from inline import Here,0,1,23,0,0,0,0,0,0
2637,14,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
2638,16,"nums = [""3122323312"", ""3133321223"",",0,0,35,0,0,0,0,0,1
2639,17,"""1233312133"", ""3222221311"",",0,0,27,0,0,0,0,0,0
2640,18,"""3232331332"", ""1131133232"",",0,0,27,0,0,0,0,0,0
2641,19,"""3231133311"", ""1322121111"",",0,0,27,0,0,0,0,0,0
2642,20,"""1111111331"", ""3112121333""]",0,0,27,0,0,0,0,0,0
2643,22,"ansm = [""00ff000000"", ""00fff00000"",",0,0,35,0,0,0,0,0,1
2644,23,"""00fff00000"", ""0fffff0000"",",0,0,27,0,0,0,0,0,0
2645,24,"""0000ff0000"", ""00000ff000"",",0,0,27,0,0,0,0,0,0
2646,25,"""00000fff00"", ""000000ffff"",",0,0,27,0,0,0,0,0,0
2647,26,"""fffffff000"", ""0000000fff""]",0,0,27,0,0,0,0,0,0
2648,28,"idx = [2, 2, 2, 1, 4, 5, 5, 6, 0, 7]",0,0,36,0,0,0,0,0,1
2649,30,for iter in range(10):,0,1,22,0,0,0,0,0,0
2650,32,curr_n = list(nums[iter]),0,0,25,0,0,0,0,0,1
2651,33,mask_idx = idx[iter],0,1,20,0,0,0,0,0,1
2652,34,mask = curr_n[mask_idx],0,1,23,0,0,0,0,0,1
2653,35,while((mask_idx < 10) and (curr_n[mask_idx] == mask)):,0,1,54,0,0,0,0,0,0
2654,36,"curr_n[mask_idx] = ""0""",0,1,22,0,0,0,0,0,1
2655,37,mask_idx += 1,0,1,13,0,1,0,0,0,1
2656,40,"num_a = """".join(curr_n)",0,0,23,0,0,0,1,0,1
2657,42,"print(str(int(num_a, 16)))",0,0,26,0,0,0,0,0,0
2658,0,from inline import Here,0,1,23,0,0,0,0,0,0
2659,2,def final_hash(self):,0,1,21,0,0,0,0,0,0
2660,3,"""""""",0,0,3,0,0,0,0,0,0
2661,4,"Calls all the other methods to process the input. Pads the data, then splits into",0,0,81,0,0,0,0,0,0
2662,5,blocks and then does a series of operations for each block (including expansion).,0,1,81,0,0,0,0,0,0
2663,6,"For each block, the variable h that was initialized is copied to a,b,c,d,e",0,1,74,0,0,0,0,0,0
2664,7,"and these 5 variables a,b,c,d,e undergo several changes. After all the blocks are",0,0,81,0,0,0,0,0,0
2665,8,"processed, these 5 variables are pairwise added to h ie a to h[0], b to h[1] and so on.",0,0,87,0,0,0,0,0,0
2666,9,This h becomes our final hash which is returned.,0,1,48,0,0,0,0,0,0
2667,10,"""""""",0,0,3,0,0,0,0,0,0
2668,11,self.padded_data = self.padding(),0,0,33,0,0,0,0,0,1
2669,12,self.blocks = self.split_blocks(),0,0,33,0,0,0,0,0,1
2670,13,for block in self.blocks:,0,1,25,0,0,0,0,0,0
2671,14,expanded_block = self.expand_block(block),0,0,41,0,0,0,0,0,1
2672,15,"a, b, c, d, e = self.h",0,0,22,0,0,0,0,0,1
2673,16,"for i in range(0, 80):",0,1,22,0,0,0,0,0,0
2674,17,if 0 <= i < 20:,0,1,15,0,0,0,0,0,1
2675,18,f = (b & c) | ((~b) & d),1,0,24,0,0,0,0,1,1
2676,20,k = 0x5A827999,0,0,14,0,0,0,0,0,1
2677,21,elif 20 <= i < 40:,0,1,18,0,0,0,0,0,1
2678,22,f = b ^ c ^ d,1,0,13,0,0,0,0,1,1
2679,24,k = 0x6ED9EBA1,0,0,14,0,0,0,0,0,1
2680,25,elif 40 <= i < 60:,0,1,18,0,0,0,0,0,1
2681,26,f = (b & c) | (b & d) | (c & d),1,0,31,0,0,0,0,1,1
2682,28,k = 0x8F1BBCDC,0,0,14,0,0,0,0,0,1
2683,29,elif 60 <= i < 80:,0,1,18,0,0,0,0,0,1
2684,30,f = b ^ c ^ d,1,0,13,0,0,0,0,1,1
2685,32,k = 0xCA62C1D6,0,0,14,0,0,0,0,0,1
2686,33,"a, b, c, d, e = (",0,0,17,0,0,0,0,0,1
2687,34,"self.rotate(a, 5) + f + e + k + expanded_block[i] & 0xFFFFFFFF,",0,0,63,0,1,0,0,1,0
2688,35,"a,",0,0,2,0,0,0,0,0,0
2689,36,"self.rotate(b, 30),",0,0,19,0,0,0,0,0,0
2690,37,"c,",0,0,2,0,0,0,0,0,0
2691,38,"d,",0,0,2,0,0,0,0,0,0
2692,39,),0,0,1,0,0,0,0,0,0
2693,40,self.h = (,0,0,10,0,0,0,0,0,1
2694,41,"self.h[0] + a & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
2695,42,"self.h[1] + b & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
2696,43,"self.h[2] + c & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
2697,44,"self.h[3] + d & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
2698,45,"self.h[4] + e & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
2699,47,"    return ""%08x%08x%08x%08x%08x"" % tuple(self.h)
",0,1,50,0,0,0,0,0,0
2700,5,import sys,0,1,10,0,0,0,0,0,0
2701,6,import random,0,1,13,0,0,0,0,0,0
2702,7,from inline import Here,0,1,23,0,0,0,0,0,0
2703,14,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
2704,16,"bin_dig = [""1"", ""0""]",0,0,20,0,0,0,0,0,1
2705,17,for iter in range(10):,0,1,22,0,0,0,0,0,0
2706,19,"bin_num = ""1""",0,0,13,0,0,0,0,0,1
2707,20,for digit in range(3):,0,1,22,0,0,0,0,0,0
2708,21,"bin_num = bin_num + str(bin_dig[random.randint(0, 1)])",0,0,54,0,1,0,0,0,1
2709,22,"res = bin(int(bin_num, 2) << 1)",0,0,31,0,0,0,0,1,1
2710,23,"print(""Response: "" + ""0b"" + bin_num + "" * 0b10 = "" + str(res))",0,0,62,0,1,0,0,0,1
2711,26,"ans = bin(int(bin_num, 2) * 2)",0,0,30,0,1,0,0,0,1
2712,27,"print(""Answer: "" + ""0b"" + bin_num + "" * 0b10 = "" + str(ans) + ""\n"")",0,0,67,0,1,0,0,0,1
2713,0,import sys,0,1,10,0,0,0,0,0,0
2714,1,from inline import Here,0,1,23,0,0,0,0,0,0
2715,7,a = 4,0,0,5,0,0,0,0,0,1
2716,8,b = -6,0,0,6,0,1,0,0,0,1
2717,10,class Combining:,0,1,16,0,0,0,0,0,0
2718,11,"def getSum(self, a: int, b: int) -> int:",0,1,40,0,1,0,0,0,0
2719,12,"def add(a, b):",0,1,14,0,0,0,0,0,0
2720,13,if not a or not b:,0,1,18,0,0,0,0,0,0
2721,14,return a or b,0,1,13,0,0,0,0,0,0
2722,15,"return add(a ^ b, (a & b) << 1)",0,1,31,0,0,0,0,1,0
2723,17,if a * b < 0:  ,0,1,15,0,1,0,0,0,0
2724,18,if a > 0:,0,1,9,0,0,0,0,0,0
2725,19,"positive = self.getSum(b, a)",0,0,28,0,0,0,0,0,1
2726,20,return positive,0,1,15,0,0,0,0,0,0
2727,21,"if add(~a, 1) == b:  ",0,1,21,0,0,0,0,1,0
2728,22,zero = 0,0,0,8,0,0,0,0,0,1
2729,23,return 0,0,1,8,0,0,0,0,0,0
2730,24,"if add(~a, 1) < b:  ",0,1,20,0,0,0,0,1,0
2731,25,"return add(~add(add(~a, 1), add(~b, 1)), 1)  ",0,1,45,0,0,0,0,1,0
2732,28,"return add(a, b)  ",0,1,18,0,0,0,0,0,0
2733,30,combine = Combining(),0,0,21,0,0,0,0,0,1
2734,0,from inline import Here,0,1,23,0,0,0,0,0,0
2735,2,def _parse_float_vec(vec):,0,1,26,0,0,0,0,0,0
2736,3,"""""""",0,0,3,0,0,0,0,0,0
2737,4,Parse a vector of float values representing IBM 8 byte floats into,0,0,66,0,0,0,0,0,0
2738,5,native 8 byte floats.,0,0,21,0,0,0,0,0,0
2739,6,"""""""",0,0,3,0,0,0,0,0,0
2740,7,"dtype = np.dtype("">u4,>u4"")",0,0,27,0,0,0,0,0,1
2741,8,vec1 = vec.view(dtype=dtype),0,0,28,0,0,0,0,0,0
2742,9,"xport1 = vec1[""f0""]",0,0,19,0,0,0,0,0,1
2743,10,"xport2 = vec1[""f1""]",0,0,19,0,0,0,0,0,1
2744,14,ieee1 = xport1 & 0x00FFFFFF,0,0,27,0,0,0,0,1,1
2745,21,"shift = np.zeros(len(vec), dtype=np.uint8)",0,1,42,0,0,0,0,0,0
2746,22,shift[np.where(xport1 & 0x00200000)] = 1,0,1,40,0,0,0,0,1,1
2747,23,shift[np.where(xport1 & 0x00400000)] = 2,0,1,40,0,0,0,0,1,1
2748,24,shift[np.where(xport1 & 0x00800000)] = 3,0,1,40,0,0,0,0,1,1
2749,33,ieee1 >>= shift,0,1,15,0,0,0,0,1,1
2750,34,ieee2 = (xport2 >> shift) | ((xport1 & 0x00000007) << (29 + (3 - shift))),1,1,73,0,1,0,0,1,1
2751,38,ieee1 &= 0xFFEFFFFF,0,0,19,0,0,0,0,1,1
2752,47,ieee1 |= ((((((xport1 >> 24) & 0x7F) - 65) << 2) + shift + 1023) << 20) | (,0,1,75,0,1,0,0,1,1
2753,48,xport1 & 0x80000000,0,0,19,0,0,0,0,1,0
2754,49,),0,0,1,0,0,0,0,0,0
2755,51,"ieee = np.empty((len(ieee1),), dtype="">u4,>u4"")",0,0,47,0,0,0,0,0,0
2756,52,"ieee[""f0""] = ieee1",0,0,18,0,0,0,0,0,1
2757,53,"ieee[""f1""] = ieee2",0,0,18,0,0,0,0,0,1
2758,54,"ieee = ieee.view(dtype="">f8"")",0,0,29,0,0,0,0,0,0
2759,55,"ieee = ieee.astype(""f8"")",0,1,24,0,0,0,0,0,1
2760,57,    return ieee,0,1,15,0,0,0,0,0,0
2761,0,from inline import Here,0,1,23,0,0,0,0,0,0
2762,2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
2763,3,count = 0,0,0,9,0,0,0,0,0,1
2764,4,while n:,0,1,8,0,0,0,0,0,0
2765,5,count += n & 1,0,0,14,0,1,0,0,1,1
2766,6,n >>= 1,0,0,7,0,0,0,0,1,1
2767,7,return count,0,1,12,0,0,0,0,0,0
2768,9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
2769,10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
2770,12,def main():,0,1,11,0,0,0,0,0,0
2771,13,num = 5,0,0,7,0,0,0,0,0,1
2772,14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2773,15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2774,17,"new_num = toggle_kth_bit(num, 2)",1,0,32,0,0,0,0,0,1
2775,20,for i in range(10):,0,1,19,0,0,0,0,0,0
2776,21,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
2777,22,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2778,23,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2779,26,"    main()
",0,0,11,0,0,0,0,0,0
2780,0,from inline import Here,0,1,23,0,0,0,0,0,0
2781,2,def population_count(x):,0,1,24,0,0,1,0,0,0
2782,3,"assert np.issubdtype(x.dtype, np.integer)",0,1,41,0,0,0,0,0,0
2783,4,dtype = x.dtype,0,0,15,0,0,0,0,0,1
2784,5,iinfo = np.iinfo(x.dtype),0,0,25,0,0,0,0,0,1
2785,6,if np.iinfo(x.dtype).bits < 32:,0,1,31,0,0,0,0,0,0
2786,7,"assert iinfo.kind in ('i', 'u')",0,1,31,0,0,0,0,0,0
2787,8,x = x.astype(np.uint32 if iinfo.kind == 'u' else np.int32),0,1,58,0,0,0,0,0,0
2788,9,if iinfo.kind == 'i':,0,1,21,0,0,0,0,0,0
2789,10,"x = x.view(f""uint{np.iinfo(x.dtype).bits}"")",0,0,43,0,0,0,0,0,1
2790,11,"assert x.dtype in (np.uint32, np.uint64)",0,1,40,0,0,0,0,0,0
2791,12,m = [,0,0,5,0,0,0,0,0,1
2792,13,"np.uint64(0x5555555555555555),  ",0,0,32,0,0,0,0,0,0
2793,14,"np.uint64(0x3333333333333333),  ",0,0,32,0,0,0,0,0,0
2794,15,"np.uint64(0x0f0f0f0f0f0f0f0f),  ",0,0,32,0,0,0,0,0,0
2795,16,"np.uint64(0x00ff00ff00ff00ff),  ",0,0,32,0,0,0,0,0,0
2796,17,"np.uint64(0x0000ffff0000ffff),  ",0,0,32,0,0,0,0,0,0
2797,18,"np.uint64(0x00000000ffffffff),  ",0,0,32,0,0,0,0,0,0
2798,19,],0,0,1,0,0,0,0,0,0
2799,21,if x.dtype == np.uint32:,0,1,24,0,0,0,0,0,0
2800,22,"m = list(map(np.uint32, m[:-1]))",0,0,32,0,1,0,0,0,1
2801,24,x = (x & m[0]) + ((x >>  1) & m[0])  ,1,0,37,0,1,0,0,1,1
2802,26,x = (x & m[1]) + ((x >>  2) & m[1])  ,0,0,37,0,1,0,0,1,1
2803,27,x = (x & m[2]) + ((x >>  4) & m[2])  ,0,0,37,0,1,0,0,1,1
2804,28,x = (x & m[3]) + ((x >>  8) & m[3])  ,0,0,37,0,1,0,0,1,1
2805,29,x = (x & m[4]) + ((x >> 16) & m[4])  ,0,0,37,0,1,0,0,1,1
2806,30,if x.dtype == np.uint64:,0,1,24,0,0,0,0,0,0
2807,32,  return x.astype(dtype),0,1,24,0,0,0,0,0,0
2808,0,from inline import Here,0,1,23,0,0,0,0,0,0
2809,6,def _invalid_utf8_indexes(bytes):,0,1,33,0,0,0,0,0,0
2810,7,skips = [],0,0,10,0,0,0,0,0,1
2811,8,i = 0,0,0,5,0,0,0,0,0,1
2812,9,len_bytes = len(bytes),0,0,22,0,0,0,0,0,1
2813,10,while i < len_bytes:,0,1,20,0,0,0,0,0,0
2814,11,c1 = bytes[i],0,0,13,0,0,0,0,0,1
2815,12,if c1 < 0x80:,0,1,13,0,0,0,0,0,0
2816,14,i += 1,0,0,6,0,1,0,0,0,1
2817,15,continue,0,1,8,0,0,0,0,0,0
2818,16,try:,0,1,4,0,0,0,0,0,0
2819,17,c2 = bytes[i + 1],0,0,17,0,1,0,0,0,1
2820,18,if (c1 & 0xE0 == 0xC0) and (c2 & 0xC0 == 0x80):,0,1,47,0,0,0,0,1,0
2821,20,c = ((c1 & 0x1F) << 6) | (c2 & 0x3F),1,0,36,0,0,0,0,1,1
2822,22,if c < 0x80:  ,0,1,14,0,0,0,0,0,0
2823,24,"skips.extend([i, i + 1])  ",0,0,26,0,1,1,0,0,0
2824,25,i += 2,0,0,6,0,1,0,0,0,1
2825,26,continue,0,1,8,0,0,0,0,0,0
2826,27,c3 = bytes[i + 2],0,0,17,0,1,0,0,0,1
2827,28,if (c1 & 0xF0 == 0xE0) and (c2 & 0xC0 == 0x80) and (c3 & 0xC0 == 0x80):,0,1,71,0,0,0,0,1,0
2828,30,c = ((((c1 & 0x0F) << 6) | (c2 & 0x3F)) << 6) | (c3 & 0x3F),0,0,59,0,0,0,0,1,1
2829,31,if (c < 0x800) or (0xD800 <= c <= 0xDFFF):,0,1,42,0,0,0,0,0,0
2830,33,"skips.extend([i, i + 1, i + 2])",0,0,31,0,1,1,0,0,0
2831,34,i += 3,0,0,6,0,1,0,0,0,1
2832,35,continue,0,1,8,0,0,0,0,0,0
2833,36,c4 = bytes[i + 3],0,0,17,0,1,0,0,0,1
2834,37,if (,0,1,4,0,0,0,0,0,0
2835,38,(c1 & 0xF8 == 0xF0),0,0,19,0,0,0,0,1,0
2836,39,and (c2 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
2837,40,and (c3 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
2838,41,and (c4 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
2839,42,):,0,0,2,0,0,0,0,0,0
2840,44,c = ((((((c1 & 0x0F) << 6) | (c2 & 0x3F)) << 6) | (c3 & 0x3F)) << 6) | (,0,0,72,0,0,0,0,1,1
2841,45,c4 & 0x3F,0,0,9,0,0,0,0,1,0
2842,46,),0,0,1,0,0,0,0,0,0
2843,47,if (c < 0x10000) or (c > 0x10FFFF):  ,0,1,37,0,0,0,0,0,0
2844,49,"skips.extend([i, i + 1, i + 2, i + 3])",0,0,38,0,1,1,0,0,0
2845,50,i += 4,0,0,6,0,1,0,0,0,1
2846,51,continue,0,1,8,0,0,0,0,0,0
2847,52,except IndexError:,0,1,18,0,0,0,0,0,0
2848,53,pass,0,1,4,0,0,0,0,0,0
2849,54,skips.append(i),0,0,15,0,0,1,0,0,0
2850,56,"    return skips
",0,1,17,0,0,0,0,0,0
2851,0,from inline import Here,0,1,23,0,0,0,0,0,0
2852,2,"def isMatch(self, s: str, p: str) -> bool:",0,1,42,0,1,0,0,0,0
2853,3,cache = [[False] * (len(p) + 1) for i in range(len(s) + 1)],0,1,59,0,1,0,0,0,1
2854,6,cache[len(s)][len(p)] = True,0,0,28,0,0,0,0,0,1
2855,8,"for i in range(len(s), -1, -1):",0,1,31,0,1,0,0,0,0
2856,9,"for j in range(len(p) - 1, -1, -1):",0,1,35,0,1,0,0,0,0
2857,10,"match = i < len(s) and (s[i] == p[j] or p[j] == ""."")",0,0,52,0,0,0,0,0,0
2858,12,"if (j + 1) < len(p) and p[j + 1] == ""*"":",0,1,40,0,1,0,0,0,0
2859,13,cache[i][j] = cache[i][j + 2],0,0,29,0,1,0,0,0,1
2860,14,if match:,0,1,9,0,0,0,0,0,0
2861,15,cache[i][j] = cache[i + 1][j] or cache[i][j],0,0,44,0,1,0,0,0,1
2862,16,elif match:,0,1,11,0,0,0,0,0,0
2863,17,cache[i][j] = cache[i + 1][j + 1],0,0,33,0,1,0,0,0,1
2864,19,"    return cache[0][0]
",0,1,23,0,0,0,0,0,0
2865,2,from inline import Here,0,1,23,0,0,0,0,0,0
2866,4,class Solution(object):,0,1,23,0,0,0,0,0,0
2867,5,"def combinationSum2(self, candidates, target):",0,1,46,0,0,0,0,0,0
2868,6,"""""""",0,0,3,0,0,0,0,0,0
2869,7,:type candidates: List[int],0,0,27,0,0,0,0,0,0
2870,8,:type target: int,0,0,17,0,0,0,0,0,0
2871,9,:rtype: List[List[int]],0,0,23,0,0,0,0,0,0
2872,10,"""""""",0,0,3,0,0,0,0,0,0
2873,11,candidates2 = candidates.sort(),1,0,31,0,0,1,0,0,1
2874,14,dp = [[] for _ in range(target + 1)],0,1,36,0,1,0,0,0,1
2875,15,dp[0].append([]),0,0,16,0,0,1,0,0,0
2876,16,"for i in range(1, target + 1):",0,1,30,0,1,0,0,0,0
2877,17,for j in range(len(candidates)):,0,1,32,0,0,0,0,0,0
2878,18,if candidates[j] > i:,0,1,21,0,0,0,0,0,0
2879,19,break,0,1,5,0,0,0,0,0,0
2880,20,for k in range(len(dp[i - candidates[j]])):,0,1,43,0,1,0,0,0,0
2881,21,temp = dp[i - candidates[j]][k][:],0,0,34,0,1,0,0,0,1
2882,23,if len(temp) > 0 and temp[-1] >= j:,0,1,35,0,1,0,0,0,1
2883,24,continue,0,1,8,0,0,0,0,0,0
2884,26,temp.append(j),0,0,14,0,0,1,0,0,0
2885,27,dp[i].append(temp),0,0,18,0,0,1,0,0,0
2886,28,res = [],0,0,8,0,0,0,0,0,1
2887,29,check = {},0,0,10,0,0,0,0,0,1
2888,30,for temp in dp[target]:,0,1,23,0,0,0,0,0,0
2889,31,value = [candidates[t] for t in temp],0,1,37,0,0,0,0,0,1
2890,32,try:,0,1,4,0,0,0,0,0,0
2891,33,check[str(value)] += 1,0,0,22,0,1,0,0,0,1
2892,34,except KeyError:,0,1,16,0,0,0,0,0,0
2893,35,check[str(value)] = 1,0,0,21,0,0,0,0,0,1
2894,37,        return res,0,1,18,0,0,0,0,0,0
2895,1,from inline import Here,0,1,23,0,0,0,0,0,0
2896,3,class Solution(object):,0,1,23,0,0,0,0,0,0
2897,4,"def isMatch(self, s, p):",0,1,24,0,0,0,0,0,0
2898,5,"""""""",0,0,3,0,0,0,0,0,0
2899,6,:type s: str,0,0,12,0,0,0,0,0,0
2900,7,:type p: str,0,0,12,0,0,0,0,0,0
2901,8,:rtype: bool,0,0,12,0,0,0,0,0,0
2902,9,"""""""",0,0,3,0,0,0,0,0,0
2903,11,if s == p:,0,1,10,0,0,0,0,0,0
2904,12,return True,0,1,11,0,0,0,0,0,0
2905,13,"m, n = len(s), len(p)",0,0,21,0,0,0,0,0,1
2906,14,dp = [[False] * (n + 1) for _ in range(m + 1)],1,1,46,0,1,0,0,0,1
2907,17,print(dp),0,0,9,0,0,0,0,0,0
2908,18,dp[0][0] = True,0,0,15,0,0,0,0,0,1
2909,19,"for j in range(1, n):",0,1,21,0,0,0,0,0,0
2910,20,if p[j] == '*' and dp[0][j - 1]:,0,1,32,0,1,0,0,0,0
2911,21,dp[0][j + 1] = True,0,0,19,0,1,0,0,0,1
2912,23,for i in range(m):,0,1,18,0,0,0,0,0,0
2913,24,for j in range(n):,0,1,18,0,0,0,0,0,0
2914,25,if p[j] == '.' or p[j] == s[i]:,0,1,31,0,0,0,0,0,0
2915,26,dp[i + 1][j + 1] = dp[i][j],0,0,27,0,1,0,0,0,1
2916,27,elif p[j] == '*':,0,1,17,0,1,0,0,0,0
2917,28,if p[j - 1] != s[i] and p[j - 1] != '.':,0,1,40,0,1,0,0,0,0
2918,29,dp[i + 1][j + 1] = dp[i + 1][j - 1],0,0,35,0,1,0,0,0,1
2919,30,else:,0,1,5,0,0,0,0,0,0
2920,31,dp[i + 1][j + 1] = dp[i + 1][j] or dp[i][j + 1] or dp[i + 1][j - 1],0,0,67,0,1,0,0,0,1
2921,32,return dp[m][n],0,1,15,0,0,0,0,0,0
2922,34,"print(Solution.isMatch(""sol"", ""hello"", ""ab""))
",0,0,46,0,0,0,0,0,0
2923,0,from inline import Here,0,1,23,0,0,0,0,0,0
2924,1,from math import inf,0,1,20,0,0,0,0,0,0
2925,3,"def minDistance(self, word1: str, word2: str) -> int:",0,1,53,0,1,0,0,0,0
2926,4,"dp = [[float(""inf"")] * (len(word2) + 1) for i in range(len(word1) + 1)]",0,1,71,0,1,0,0,0,1
2927,8,for j in range(len(word2) + 1):,0,1,31,0,1,0,0,0,0
2928,9,dp[len(word1)][j] = len(word2) - j,0,0,34,0,1,0,0,0,1
2929,10,for i in range(len(word1) + 1):,0,1,31,0,1,0,0,0,0
2930,11,dp[i][len(word2)] = len(word1) - i,0,0,34,0,1,0,0,0,1
2931,13,"for i in range(len(word1) - 1, -1, -1):",0,1,39,0,1,0,0,0,0
2932,14,"for j in range(len(word2) - 1, -1, -1):",0,1,39,0,1,0,0,0,0
2933,15,if word1[i] == word2[j]:,0,1,24,0,0,0,0,0,0
2934,16,dp[i][j] = dp[i + 1][j + 1],0,0,27,0,1,0,0,0,1
2935,17,else:,0,1,5,0,0,0,0,0,0
2936,19,"        return dp[0][0]
",0,1,24,0,0,0,0,0,0
2937,1,from inline import Here,0,1,23,0,0,0,0,0,0
2938,3,class Solution(object):,0,1,23,0,0,0,0,0,0
2939,4,"def merge(self, intervals):",0,1,27,0,0,0,0,0,0
2940,5,"""""""",0,0,3,0,0,0,0,0,0
2941,6,:type intervals: List[Interval],0,0,31,0,0,0,0,0,0
2942,7,:rtype: List[Interval],0,0,22,0,0,0,0,0,0
2943,8,"""""""",0,0,3,0,0,0,0,0,0
2944,9,if intervals is None:,0,1,21,0,0,0,0,0,0
2945,10,return,0,1,6,0,0,0,0,0,0
2946,11,ls = len(intervals),0,0,19,0,0,0,0,0,1
2947,12,if ls <= 1:,0,1,11,0,0,0,0,0,1
2948,13,return intervals,0,1,16,0,0,0,0,0,0
2949,15,print(intervals),0,0,16,0,0,0,0,0,0
2950,16,temp = intervals.sort(key=lambda x: x[0]),1,1,41,0,0,1,0,0,0
2951,19,print(intervals),0,0,16,0,0,0,0,0,0
2952,20,pos = 0,0,0,7,0,0,0,0,0,1
2953,21,while pos < len(intervals) - 1:,0,1,31,0,1,0,0,0,0
2954,23,if intervals[pos][1] >= intervals[pos + 1][0]:,0,1,46,0,1,0,0,0,1
2955,24,next = intervals.pop(pos + 1),0,0,29,0,1,1,0,0,1
2956,26,if next[1] > intervals[pos][1]:,0,1,31,0,0,0,0,0,0
2957,27,intervals[pos][1] = next[1],0,0,27,0,0,0,0,0,1
2958,29,else:,0,1,5,0,0,0,0,0,0
